Domain,Entity ID,Name,State,Unit,Device class,Last changed,Last updated,attr_id,attr_last_triggered,attr_mode,attr_current
"sensor","sensor.leverkusen_stadt_betroffene_regionen_2","Leverkusen, Stadt Betroffene Regionen 2","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_betroffene_regionen_3","Leverkusen, Stadt Betroffene Regionen 3","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_schweregrad_1","Leverkusen, Stadt Schweregrad 1","unavailable","","enum","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_schweregrad_2","Leverkusen, Stadt Schweregrad 2","unavailable","","enum","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_schweregrad_3","Leverkusen, Stadt Schweregrad 3","unavailable","","enum","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_uberschrift_1","Leverkusen, Stadt Überschrift 1","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_uberschrift_2","Leverkusen, Stadt Überschrift 2","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_uberschrift_3","Leverkusen, Stadt Überschrift 3","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_weitere_informationen_url_1","Leverkusen, Stadt Weitere Informationen (URL) 1","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_weitere_informationen_url_2","Leverkusen, Stadt Weitere Informationen (URL) 2","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.leverkusen_stadt_weitere_informationen_url_3","Leverkusen, Stadt Weitere Informationen (URL) 3","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"sensor","sensor.licht_garage_firmware_version","Licht Garage Firmware Version","13.3.0(tasmota)","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.licht_garage_ip","Licht Garage IP","10.10.101.45","","","30/08/2026, 00:01:04","30/08/2026, 00:01:04","","","",""
"sensor","sensor.licht_garage_last_restart_time","Licht Garage Last Restart Time","2026-08-24T09:10:39+00:00","","timestamp","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.licht_garage_mqtt_connect_count","Licht Garage MQTT Connect Count","9","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.licht_garage_restart_reason","Licht Garage Restart Reason","Power On","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.licht_garage_rssi","Licht Garage RSSI","64","%","","30/08/2026, 00:22:50","30/08/2026, 00:22:50","","","",""
"sensor","sensor.licht_garage_signal","Licht Garage Signal","-68","dBm","signal_strength","30/08/2026, 00:22:50","30/08/2026, 00:22:50","","","",""
"sensor","sensor.licht_garage_ssid","Licht Garage SSID","JOBOSOUND-WIRE","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.licht_garage_wifi_connect_count","Licht Garage WiFi Connect Count","4","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_adguard_107_cpu_auslastung","LXC zoraxy (107) CPU-Auslastung","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_adguard_107_freier_arbeitsspeicher","LXC zoraxy (107) Freier Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_adguard_107_genutzter_arbeitsspeicher","LXC zoraxy (107) Genutzter Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_adguard_107_letzter_start","LXC zoraxy (107) Letzter start","unavailable","","timestamp","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_adguard_107_node","LXC zoraxy (107) Node","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_adguard_107_prozentsatz_belegter_speicherplatz","LXC zoraxy (107) Prozentsatz belegter Speicherplatz","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_adguard_107_prozentsatz_genutzter_arbeitsspeicher","LXC zoraxy (107) Prozentsatz genutzter Arbeitsspeicher","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_cmk_121_cpu_auslastung","LXC cmk (121) CPU-Auslastung","2.34217713918599","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_cmk_121_freier_arbeitsspeicher","LXC cmk (121) Freier Arbeitsspeicher","1.137139712","GB","data_size","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_cmk_121_genutzter_arbeitsspeicher","LXC cmk (121) Genutzter Arbeitsspeicher","3.157827584","GB","data_size","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_cmk_121_letzter_start","LXC cmk (121) Letzter start","2026-08-29T00:43:50+00:00","","timestamp","30/08/2026, 00:02:06","30/08/2026, 00:02:06","","","",""
"sensor","sensor.lxc_cmk_121_node","LXC cmk (121) Node","vm01","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_cmk_121_prozentsatz_belegter_speicherplatz","LXC cmk (121) Prozentsatz belegter Speicherplatz","42.1516600939213","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_cmk_121_prozentsatz_genutzter_arbeitsspeicher","LXC cmk (121) Prozentsatz genutzter Arbeitsspeicher","73.5239028930664","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_iob_ct_119_cpu_used","LXC bookstack (119) CPU-Auslastung","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_iob_ct_119_disk_used_percentage","LXC bookstack (119) Prozentsatz belegter Speicherplatz","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_iob_ct_119_memory_free","LXC bookstack (119) Freier Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_iob_ct_119_memory_used","LXC bookstack (119) Genutzter Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_iob_ct_119_memory_used_percentage","LXC bookstack (119) Prozentsatz genutzter Arbeitsspeicher","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_iob_ct_119_node","LXC bookstack (119) Node","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_iob_ct_119_uptime","LXC bookstack (119) Letzter start","unavailable","","timestamp","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_motioneye_103_cpu_used","LXC ollama (103) CPU-Auslastung","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_motioneye_103_disk_used_percentage","LXC ollama (103) Prozentsatz belegter Speicherplatz","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_motioneye_103_memory_free","LXC ollama (103) Freier Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_motioneye_103_memory_used","LXC ollama (103) Genutzter Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_motioneye_103_memory_used_percentage","LXC ollama (103) Prozentsatz genutzter Arbeitsspeicher","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_motioneye_103_node","LXC ollama (103) Node","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_motioneye_103_uptime","LXC ollama (103) Letzter start","unavailable","","timestamp","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_nextcloud_115_cpu_used","LXC nextcloud (115) CPU-Auslastung","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_nextcloud_115_disk_used_percentage","LXC nextcloud (115) Prozentsatz belegter Speicherplatz","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_nextcloud_115_memory_free","LXC nextcloud (115) Freier Arbeitsspeicher","10.48576","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_nextcloud_115_memory_used","LXC nextcloud (115) Genutzter Arbeitsspeicher","0.0","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_nextcloud_115_memory_used_percentage","LXC nextcloud (115) Prozentsatz genutzter Arbeitsspeicher","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_nextcloud_115_node","LXC nextcloud (115) Node","vm01","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_nextcloud_115_uptime","LXC nextcloud (115) Letzter start","unknown","","timestamp","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_omada_104_cpu_auslastung","LXC omada (104) CPU-Auslastung","0.272918080275162","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_omada_104_freier_arbeitsspeicher","LXC omada (104) Freier Arbeitsspeicher","2.424205312","GB","data_size","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_omada_104_genutzter_arbeitsspeicher","LXC omada (104) Genutzter Arbeitsspeicher","3.867250688","GB","data_size","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_omada_104_letzter_start","LXC omada (104) Letzter start","2026-08-26T08:06:20+00:00","","timestamp","30/08/2026, 00:02:06","30/08/2026, 00:02:06","","","",""
"sensor","sensor.lxc_omada_104_node","LXC omada (104) Node","vm01","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_omada_104_prozentsatz_belegter_speicherplatz","LXC omada (104) Prozentsatz belegter Speicherplatz","54.1539069785009","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_omada_104_prozentsatz_genutzter_arbeitsspeicher","LXC omada (104) Prozentsatz genutzter Arbeitsspeicher","61.4682942708333","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_openproject_160_cpu_auslastung","LXC openproject (160) CPU-Auslastung","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_openproject_160_freier_arbeitsspeicher","LXC openproject (160) Freier Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_openproject_160_genutzter_arbeitsspeicher","LXC openproject (160) Genutzter Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_openproject_160_letzter_start","LXC openproject (160) Letzter start","unavailable","","timestamp","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_openproject_160_node","LXC openproject (160) Node","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_openproject_160_prozentsatz_belegter_speicherplatz","LXC openproject (160) Prozentsatz belegter Speicherplatz","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_openproject_160_prozentsatz_genutzter_arbeitsspeicher","LXC openproject (160) Prozentsatz genutzter Arbeitsspeicher","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_paperless_108_cpu_used","LXC paperless (108) CPU-Auslastung","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_paperless_108_disk_used_percentage","LXC paperless (108) Prozentsatz belegter Speicherplatz","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_paperless_108_memory_free","LXC paperless (108) Freier Arbeitsspeicher","4.294967296","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_paperless_108_memory_used","LXC paperless (108) Genutzter Arbeitsspeicher","0.0","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_paperless_108_memory_used_percentage","LXC paperless (108) Prozentsatz genutzter Arbeitsspeicher","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_paperless_108_node","LXC paperless (108) Node","vm01","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_paperless_108_uptime","LXC paperless (108) Letzter start","unknown","","timestamp","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_photoprism_101_cpu_used","LXC photoprism (101) CPU-Auslastung","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_photoprism_101_disk_used_percentage","LXC photoprism (101) Prozentsatz belegter Speicherplatz","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_photoprism_101_memory_free","LXC photoprism (101) Freier Arbeitsspeicher","8.489271296","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_photoprism_101_memory_used","LXC photoprism (101) Genutzter Arbeitsspeicher","0.0","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_photoprism_101_memory_used_percentage","LXC photoprism (101) Prozentsatz genutzter Arbeitsspeicher","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_photoprism_101_node","LXC photoprism (101) Node","vm01","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_photoprism_101_uptime","LXC photoprism (101) Letzter start","unknown","","timestamp","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_pm_112_cpu_auslastung","LXC pm (112) CPU-Auslastung","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_pm_112_freier_arbeitsspeicher","LXC pm (112) Freier Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_pm_112_genutzter_arbeitsspeicher","LXC pm (112) Genutzter Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_pm_112_letzter_start","LXC pm (112) Letzter start","unavailable","","timestamp","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_pm_112_node","LXC pm (112) Node","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_pm_112_prozentsatz_belegter_speicherplatz","LXC pm (112) Prozentsatz belegter Speicherplatz","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_pm_112_prozentsatz_genutzter_arbeitsspeicher","LXC pm (112) Prozentsatz genutzter Arbeitsspeicher","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_rpx_131_cpu_auslastung","LXC rpx (131) CPU-Auslastung","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_rpx_131_freier_arbeitsspeicher","LXC rpx (131) Freier Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_rpx_131_genutzter_arbeitsspeicher","LXC rpx (131) Genutzter Arbeitsspeicher","unavailable","GB","data_size","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_rpx_131_letzter_start","LXC rpx (131) Letzter start","unavailable","","timestamp","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_rpx_131_node","LXC rpx (131) Node","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_rpx_131_prozentsatz_belegter_speicherplatz","LXC rpx (131) Prozentsatz belegter Speicherplatz","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_rpx_131_prozentsatz_genutzter_arbeitsspeicher","LXC rpx (131) Prozentsatz genutzter Arbeitsspeicher","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.lxc_stirling_pdf_109_cpu_auslastung","LXC stirling-pdf (109) CPU-Auslastung","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_stirling_pdf_109_freier_arbeitsspeicher","LXC stirling-pdf (109) Freier Arbeitsspeicher","2.147483648","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_stirling_pdf_109_genutzter_arbeitsspeicher","LXC stirling-pdf (109) Genutzter Arbeitsspeicher","0.0","GB","data_size","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_stirling_pdf_109_letzter_start","LXC stirling-pdf (109) Letzter start","unknown","","timestamp","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_stirling_pdf_109_node","LXC stirling-pdf (109) Node","vm01","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_stirling_pdf_109_prozentsatz_belegter_speicherplatz","LXC stirling-pdf (109) Prozentsatz belegter Speicherplatz","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_stirling_pdf_109_prozentsatz_genutzter_arbeitsspeicher","LXC stirling-pdf (109) Prozentsatz genutzter Arbeitsspeicher","0","%","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_vaultwarden_111_cpu_auslastung","LXC vaultwarden (111) CPU-Auslastung","0.0116729351963766","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_vaultwarden_111_freier_arbeitsspeicher","LXC vaultwarden (111) Freier Arbeitsspeicher","2.021711872","GB","data_size","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_vaultwarden_111_genutzter_arbeitsspeicher","LXC vaultwarden (111) Genutzter Arbeitsspeicher","0.075440128","GB","data_size","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_vaultwarden_111_letzter_start","LXC vaultwarden (111) Letzter start","2026-08-24T09:41:14+00:00","","timestamp","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
"sensor","sensor.lxc_vaultwarden_111_node","LXC vaultwarden (111) Node","vm01","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.lxc_vaultwarden_111_prozentsatz_belegter_speicherplatz","LXC vaultwarden (111) Prozentsatz belegter Speicherplatz","69.1133924935632","%","","30/08/2026, 00:33:06","30/08/2026, 00:33:06","","","",""
"sensor","sensor.lxc_vaultwarden_111_prozentsatz_genutzter_arbeitsspeicher","LXC vaultwarden (111) Prozentsatz genutzter Arbeitsspeicher","3.597265625","%","","30/08/2026, 00:35:06","30/08/2026, 00:35:06","","","",""
